   r        Qm       L_r       T        P        rho      kap      eps     fl   dlnPdlnT
6.484E+08    5.902E-08    5.027E+25    6.877E+04    3.365E+06    3.648E-03    1.015E+01    3.838E-39     r       4.6
6.481E+08    6.379E-08    5.027E+25    6.997E+04    3.643E+06    3.882E-03    1.005E+01    6.482E-39     r       4.6
6.479E+08    6.629E-08    5.027E+25    7.057E+04    3.789E+06    4.003E-03    9.997E+00    8.389E-39     r       4.6
6.476E+08    7.151E-08    5.027E+25    7.177E+04    4.094E+06    4.254E-03    9.896E+00    1.394E-38     r       4.6
6.474E+08    7.424E-08    5.027E+25    7.237E+04    4.254E+06    4.383E-03    9.847E+00    1.790E-38     r       4.6
6.471E+08    7.994E-08    5.027E+25    7.357E+04    4.589E+06    4.651E-03    9.751E+00    2.928E-38     r       4.6
6.469E+08    8.292E-08    5.027E+25    7.417E+04    4.764E+06    4.789E-03    9.703E+00    3.732E-38     r       4.6
6.466E+08    8.914E-08    5.027E+25    7.538E+04    5.130E+06    5.075E-03    9.610E+00    6.017E-38     r       4.6
6.464E+08    9.239E-08    5.027E+25    7.598E+04    5.321E+06    5.222E-03    9.565E+00    7.614E-38     r       4.6
6.461E+08    9.916E-08    5.027E+25    7.719E+04    5.721E+06    5.527E-03    9.475E+00    1.211E-37     r       4.6
6.459E+08    1.027E-07    5.027E+25    7.779E+04    5.929E+06    5.684E-03    9.431E+00    1.522E-37     r       4.6
6.456E+08    1.100E-07    5.027E+25    7.900E+04    6.364E+06    6.008E-03    9.345E+00    2.388E-37     r       4.6
6.454E+08    1.139E-07    5.027E+25    7.960E+04    6.591E+06    6.175E-03    9.303E+00    2.982E-37     r       4.6
6.451E+08    1.218E-07    5.027E+25    8.081E+04    7.065E+06    6.519E-03    9.219E+00    4.622E-37     r       4.6
6.449E+08    1.260E-07    5.027E+25    8.141E+04    7.311E+06    6.697E-03    9.178E+00    5.737E-37     r       4.6
6.446E+08    1.346E-07    5.027E+25    8.263E+04    7.825E+06    7.062E-03    9.098E+00    8.788E-37     r       4.6
6.444E+08    1.391E-07    5.027E+25    8.323E+04    8.093E+06    7.251E-03    9.058E+00    1.084E-36     r       4.6
6.440E+08    1.484E-07    5.027E+25    8.445E+04    8.649E+06    7.638E-03    8.980E+00    1.642E-36     r       4.6
6.439E+08    1.532E-07    5.027E+25    8.505E+04    8.939E+06    7.838E-03    8.942E+00    2.015E-36     r       4.6
6.435E+08    1.633E-07    5.027E+25    8.627E+04    9.542E+06    8.248E-03    8.867E+00    3.020E-36     r       4.6
6.434E+08    1.685E-07    5.027E+25    8.688E+04    9.855E+06    8.460E-03    8.829E+00    3.686E-36     r       4.6
6.430E+08    1.793E-07    5.027E+25    8.809E+04    1.051E+07    8.894E-03    8.757E+00    5.466E-36     r       4.6
6.429E+08    1.849E-07    5.027E+25    8.870E+04    1.084E+07    9.117E-03    8.721E+00    6.640E-36     r       4.6
6.425E+08    1.966E-07    5.027E+25    8.992E+04    1.155E+07    9.576E-03    8.650E+00    9.750E-36     r       4.6
6.424E+08    2.026E-07    5.027E+25    9.053E+04    1.191E+07    9.812E-03    8.615E+00    1.179E-35     r       4.6
6.420E+08    2.151E-07    5.027E+25    9.175E+04    1.267E+07    1.030E-02    8.547E+00    1.714E-35     r       4.6
6.419E+08    2.216E-07    5.027E+25    9.236E+04    1.306E+07    1.055E-02    8.513E+00    2.063E-35     r       4.6
6.415E+08    2.350E-07    5.027E+25    9.359E+04    1.387E+07    1.106E-02    8.447E+00    2.974E-35     r       4.6
6.414E+08    2.419E-07    5.027E+25    9.420E+04    1.430E+07    1.132E-02    8.414E+00    3.563E-35     r       4.6
6.410E+08    2.563E-07    5.027E+25    9.542E+04    1.517E+07    1.186E-02    8.349E+00    5.093E-35     r       4.6
6.409E+08    2.637E-07    5.027E+25    9.604E+04    1.563E+07    1.213E-02    8.318E+00    6.077E-35     r       4.6
6.405E+08    2.791E-07    5.027E+25    9.726E+04    1.656E+07    1.270E-02    8.255E+00    8.614E-35     r       4.6
6.404E+08    2.871E-07    5.027E+25    9.788E+04    1.705E+07    1.299E-02    8.224E+00    1.024E-34     r       4.6
6.400E+08    3.035E-07    5.027E+25    9.911E+04    1.806E+07    1.359E-02    8.163E+00    1.440E-34     r       4.6
6.399E+08    3.120E-07    5.027E+25    9.972E+04    1.858E+07    1.390E-02    8.133E+00    1.704E-34     r       4.6
6.395E+08    3.295E-07    5.027E+25    1.010E+05    1.966E+07    1.452E-02    8.074E+00    2.378E-34     r       4.6
6.394E+08    3.386E-07    5.027E+25    1.016E+05    2.021E+07    1.484E-02    8.045E+00    2.805E-34     r       4.6
6.390E+08    3.573E-07    5.027E+25    1.028E+05    2.137E+07    1.550E-02    7.987E+00    3.887E-34     r       4.6
6.389E+08    3.669E-07    5.027E+25    1.034E+05    2.196E+07    1.584E-02    7.959E+00    4.567E-34     r       4.6
6.385E+08    3.868E-07    5.027E+25    1.047E+05    2.319E+07    1.653E-02    7.903E+00    6.285E-34     r       4.6
6.384E+08    3.971E-07    5.027E+25    1.053E+05    2.383E+07    1.688E-02    7.875E+00    7.360E-34     r       4.6
6.380E+08    4.183E-07    5.027E+25    1.065E+05    2.515E+07    1.761E-02    7.821E+00    1.006E-33     r       4.6
6.379E+08    4.292E-07    5.027E+25    1.071E+05    2.582E+07    1.798E-02    7.794E+00    1.174E-33     r       4.6
6.375E+08    4.517E-07    5.027E+25    1.084E+05    2.723E+07    1.874E-02    7.741E+00    1.594E-33     r       4.6
6.374E+08    4.633E-07    5.027E+25    1.090E+05    2.795E+07    1.913E-02    7.715E+00    1.855E-33     r       4.6
6.370E+08    4.872E-07    5.027E+25    1.102E+05    2.944E+07    1.992E-02    7.663E+00    2.504E-33     r       4.6
6.369E+08    4.995E-07    5.027E+25    1.108E+05    3.021E+07    2.033E-02    7.638E+00    2.904E-33     r       4.6
6.365E+08    5.249E-07    5.027E+25    1.121E+05    3.180E+07    2.116E-02    7.587E+00    3.896E-33     r       4.6
6.364E+08    5.379E-07    5.027E+25    1.127E+05    3.262E+07    2.159E-02    7.562E+00    4.506E-33     r       4.6
6.360E+08    5.648E-07    5.027E+25    1.140E+05    3.431E+07    2.246E-02    7.513E+00    6.010E-33     r       4.6
6.359E+08    5.787E-07    5.027E+25    1.146E+05    3.518E+07    2.290E-02    7.489E+00    6.931E-33     r       4.6
6.355E+08    6.071E-07    5.027E+25    1.158E+05    3.697E+07    2.381E-02    7.441E+00    9.192E-33     r       4.6
6.354E+08    6.218E-07    5.027E+25    1.165E+05    3.790E+07    2.428E-02    7.417E+00    1.057E-32     r       4.6
6.350E+08    6.519E-07    5.027E+25    1.177E+05    3.980E+07    2.522E-02    7.371E+00    1.395E-32     r       4.6
6.349E+08    6.674E-07    5.027E+25    1.183E+05    4.078E+07    2.571E-02    7.347E+00    1.600E-32     r       4.6
6.345E+08    6.992E-07    5.027E+25    1.196E+05    4.280E+07    2.670E-02    7.302E+00    2.099E-32     r       4.6
6.339E+08    7.664E-07    5.027E+25    1.221E+05    4.708E+07    2.877E-02    7.213E+00    3.579E-32     r       4.6
6.335E+08    8.019E-07    5.027E+25    1.233E+05    4.935E+07    2.985E-02    7.169E+00    4.651E-32     r       4.6
6.329E+08    8.768E-07    5.027E+25    1.259E+05    5.414E+07    3.209E-02    7.084E+00    7.780E-32     r       4.6
6.325E+08    9.163E-07    5.027E+25    1.271E+05    5.668E+07    3.326E-02    7.042E+00    1.002E-31     r       4.6
6.319E+08    9.993E-07    5.027E+25    1.296E+05    6.203E+07    3.570E-02    6.961E+00    1.646E-31     r       4.6
6.315E+08    1.043E-06    5.027E+25    1.309E+05    6.486E+07    3.696E-02    6.921E+00    2.101E-31     r       4.6
6.308E+08    1.135E-06    5.027E+25    1.334E+05    7.083E+07    3.960E-02    6.843E+00    3.394E-31     r       4.6
6.305E+08    1.183E-06    5.027E+25    1.347E+05    7.397E+07    4.097E-02    6.805E+00    4.297E-31     r       4.6
6.298E+08    1.285E-06    5.027E+25    1.372E+05    8.060E+07    4.381E-02    6.730E+00    6.834E-31     r       4.6
6.295E+08    1.338E-06    5.027E+25    1.385E+05    8.409E+07    4.529E-02    6.693E+00    8.585E-31     r       4.6
6.288E+08    1.450E-06    5.027E+25    1.411E+05    9.143E+07    4.835E-02    6.622E+00    1.345E-30     r       4.6
6.285E+08    1.508E-06    5.027E+25    1.423E+05    9.529E+07    4.994E-02    6.587E+00    1.678E-30     r       4.6
6.278E+08    1.631E-06    5.027E+25    1.449E+05    1.034E+08    5.324E-02    6.518E+00    2.593E-30     r       4.6
6.275E+08    1.696E-06    5.027E+25    1.462E+05    1.077E+08    5.495E-02    6.484E+00    3.212E-30     r       4.6
6.268E+08    1.830E-06    5.027E+25    1.487E+05    1.166E+08    5.850E-02    6.418E+00    4.898E-30     r       4.6
6.265E+08    1.900E-06    5.027E+25    1.500E+05    1.213E+08    6.033E-02    6.385E+00    6.029E-30     r       4.6
6.258E+08    2.048E-06    5.027E+25    1.526E+05    1.312E+08    6.413E-02    6.322E+00    9.078E-30     r       4.6
6.255E+08    2.124E-06    5.027E+25    1.539E+05    1.363E+08    6.610E-02    6.290E+00    1.111E-29     r       4.6
6.248E+08    2.285E-06    5.027E+25    1.565E+05    1.472E+08    7.017E-02    6.229E+00    1.653E-29     r       4.6
6.245E+08    2.369E-06    5.027E+25    1.578E+05    1.528E+08    7.228E-02    6.199E+00    2.011E-29     r       4.6
6.238E+08    2.544E-06    5.027E+25    1.603E+05    1.647E+08    7.663E-02    6.140E+00    2.959E-29     r       4.6
6.235E+08    2.635E-06    5.027E+25    1.616E+05    1.709E+08    7.888E-02    6.111E+00    3.580E-29     r       4.6
6.228E+08    2.825E-06    5.027E+25    1.642E+05    1.839E+08    8.353E-02    6.053E+00    5.212E-29     r       4.6
6.225E+08    2.924E-06    5.027E+25    1.655E+05    1.907E+08    8.594E-02    6.025E+00    6.273E-29     r       4.6
6.218E+08    3.131E-06    5.027E+25    1.681E+05    2.048E+08    9.090E-02    5.970E+00    9.041E-29     r       4.6
6.215E+08    3.238E-06    5.027E+25    1.695E+05    2.123E+08    9.346E-02    5.943E+00    1.083E-28     r       4.6
6.208E+08    3.462E-06    5.027E+25    1.721E+05    2.277E+08    9.874E-02    5.890E+00    1.546E-28     r       4.6
6.205E+08    3.578E-06    5.027E+25    1.734E+05    2.358E+08    1.015E-01    5.864E+00    1.843E-28     r       4.6
6.198E+08    3.820E-06    5.027E+25    1.760E+05    2.526E+08    1.071E-01    5.812E+00    2.606E-28     r       4.6
6.195E+08    3.946E-06    5.027E+25    1.773E+05    2.614E+08    1.100E-01    5.787E+00    3.093E-28     r       4.6
6.188E+08    4.207E-06    5.027E+25    1.800E+05    2.797E+08    1.160E-01    5.737E+00    4.337E-28     r       4.6
6.185E+08    4.342E-06    5.027E+25    1.813E+05    2.892E+08    1.191E-01    5.712E+00    5.125E-28     r       4.6
6.178E+08    4.624E-06    5.027E+25    1.839E+05    3.091E+08    1.254E-01    5.664E+00    7.126E-28     r       4.6
6.175E+08    4.770E-06    5.027E+25    1.852E+05    3.194E+08    1.287E-01    5.640E+00    8.387E-28     r       4.6
6.168E+08    5.073E-06    5.027E+25    1.879E+05    3.410E+08    1.354E-01    5.593E+00    1.157E-27     r       4.6
6.165E+08    5.231E-06    5.027E+25    1.892E+05    3.521E+08    1.389E-01    5.570E+00    1.356E-27     r       4.6
6.158E+08    5.557E-06    5.027E+25    1.919E+05    3.754E+08    1.460E-01    5.525E+00    1.857E-27     r       4.6
6.155E+08    5.726E-06    5.027E+25    1.932E+05    3.876E+08    1.497E-01    5.503E+00    2.169E-27     r       4.6
6.148E+08    6.076E-06    5.027E+25    1.959E+05    4.127E+08    1.572E-01    5.459E+00    2.948E-27     r       4.6
6.145E+08    6.257E-06    5.027E+25    1.972E+05    4.258E+08    1.611E-01    5.437E+00    3.430E-27     r       4.6
6.138E+08    6.633E-06    5.027E+25    1.999E+05    4.530E+08    1.691E-01    5.394E+00    4.630E-27     r       4.6
6.135E+08    6.827E-06    5.027E+25    2.012E+05    4.671E+08    1.732E-01    5.373E+00    5.370E-27     r       4.6
6.128E+08    7.230E-06    5.027E+25    2.039E+05    4.964E+08    1.817E-01    5.331E+00    7.199E-27     r       4.6
6.125E+08    7.438E-06    5.027E+25    2.053E+05    5.116E+08    1.860E-01    5.311E+00    8.323E-27     r       4.6
6.118E+08    7.868E-06    5.027E+25    2.080E+05    5.432E+08    1.949E-01    5.271E+00    1.109E-26     r       4.6
6.115E+08    8.091E-06    5.027E+25    2.093E+05    5.595E+08    1.995E-01    5.251E+00    1.278E-26     r       4.6
6.108E+08    8.550E-06    5.027E+25    2.120E+05    5.935E+08    2.089E-01    5.211E+00    1.692E-26     r       4.6
6.105E+08    8.788E-06    5.027E+25    2.134E+05    6.111E+08    2.137E-01    5.192E+00    1.944E-26     r       4.6
6.098E+08    9.279E-06    5.027E+25    2.161E+05    6.475E+08    2.236E-01    5.154E+00    2.558E-26     r       4.6
6.095E+08    9.533E-06    5.027E+25    2.174E+05    6.664E+08    2.287E-01    5.135E+00    2.931E-26     r       4.6
6.088E+08    1.006E-05    5.027E+25    2.202E+05    7.056E+08    2.392E-01    5.098E+00    3.835E-26     r       4.6
6.085E+08    1.033E-05    5.027E+25    2.215E+05    7.259E+08    2.445E-01    5.080E+00    4.382E-26     r       4.6
6.078E+08    1.088E-05    5.027E+25    2.243E+05    7.678E+08    2.555E-01    5.043E+00    5.703E-26     r       4.6
6.075E+08    1.117E-05    5.027E+25    2.256E+05    7.896E+08    2.611E-01    5.025E+00    6.498E-26     r       4.6
6.068E+08    1.176E-05    5.027E+25    2.284E+05    8.345E+08    2.727E-01    4.990E+00    8.414E-26     r       4.6
6.065E+08    1.207E-05    5.027E+25    2.297E+05    8.578E+08    2.786E-01    4.973E+00    9.561E-26     r       4.6
6.058E+08    1.270E-05    5.027E+25    2.325E+05    9.059E+08    2.908E-01    4.938E+00    1.232E-25     r       4.6
6.055E+08    1.303E-05    5.027E+25    2.339E+05    9.308E+08    2.970E-01    4.921E+00    1.396E-25     r       4.6
6.048E+08    1.370E-05    5.027E+25    2.366E+05    9.822E+08    3.098E-01    4.888E+00    1.790E-25     r       4.6
6.044E+08    1.404E-05    5.027E+25    2.380E+05    1.009E+09    3.163E-01    4.871E+00    2.024E-25     r       4.6
6.038E+08    1.475E-05    5.027E+25    2.408E+05    1.064E+09    3.297E-01    4.839E+00    2.583E-25     r       4.6
6.034E+08    1.512E-05    5.027E+25    2.422E+05    1.092E+09    3.366E-01    4.823E+00    2.914E-25     r       4.6
6.028E+08    1.587E-05    5.027E+25    2.449E+05    1.151E+09    3.506E-01    4.791E+00    3.702E-25     r       4.6
6.024E+08    1.626E-05    5.027E+25    2.463E+05    1.181E+09    3.578E-01    4.775E+00    4.168E-25     r       4.6
6.018E+08    1.706E-05    5.027E+25    2.491E+05    1.244E+09    3.725E-01    4.744E+00    5.271E-25     r       4.6
6.014E+08    1.747E-05    5.027E+25    2.505E+05    1.276E+09    3.801E-01    4.728E+00    5.921E-25     r       4.6
6.008E+08    1.831E-05    5.027E+25    2.533E+05    1.343E+09    3.955E-01    4.698E+00    7.456E-25     r       4.6
6.004E+08    1.875E-05    5.027E+25    2.547E+05    1.377E+09    4.034E-01    4.683E+00    8.358E-25     r       4.6
5.998E+08    1.964E-05    5.027E+25    2.575E+05    1.448E+09    4.196E-01    4.653E+00    1.048E-24     r       4.6
5.994E+08    2.010E-05    5.027E+25    2.589E+05    1.484E+09    4.279E-01    4.638E+00    1.173E-24     r       4.6
5.988E+08    2.105E-05    5.027E+25    2.617E+05    1.560E+09    4.448E-01    4.609E+00    1.465E-24     r       4.6
5.984E+08    2.153E-05    5.027E+25    2.631E+05    1.599E+09    4.534E-01    4.595E+00    1.636E-24     r       4.6
5.978E+08    2.253E-05    5.027E+25    2.660E+05    1.679E+09    4.711E-01    4.567E+00    2.036E-24     r       4.6
5.974E+08    2.304E-05    5.027E+25    2.674E+05    1.720E+09    4.802E-01    4.553E+00    2.269E-24     r       4.6
5.968E+08    2.409E-05    5.027E+25    2.702E+05    1.806E+09    4.987E-01    4.525E+00    2.813E-24     r       4.6
5.954E+08    2.631E-05    5.027E+25    2.759E+05    1.987E+09    5.374E-01    4.470E+00    4.294E-24     r       4.6
5.948E+08    2.748E-05    5.027E+25    2.788E+05    2.083E+09    5.575E-01    4.444E+00    5.286E-24     r       4.6
5.934E+08    2.995E-05    5.027E+25    2.845E+05    2.286E+09    5.997E-01    4.392E+00    7.959E-24     r       4.6
5.928E+08    3.124E-05    5.027E+25    2.874E+05    2.394E+09    6.217E-01    4.366E+00    9.734E-24     r       4.6
5.914E+08    3.397E-05    5.027E+25    2.931E+05    2.622E+09    6.676E-01    4.316E+00    1.447E-23     r       4.6
5.907E+08    3.540E-05    5.027E+25    2.960E+05    2.743E+09    6.915E-01    4.292E+00    1.758E-23     r       4.6
5.894E+08    3.841E-05    5.027E+25    3.019E+05    2.999E+09    7.414E-01    4.244E+00    2.582E-23     r       4.6
5.887E+08    3.999E-05    5.027E+25    3.048E+05    3.134E+09    7.674E-01    4.220E+00    3.120E-23     r       4.6
5.874E+08    4.330E-05    5.027E+25    3.106E+05    3.419E+09    8.214E-01    4.174E+00    4.530E-23     r       4.6
5.867E+08    4.504E-05    5.027E+25    3.135E+05    3.569E+09    8.496E-01    4.152E+00    5.444E-23     r       4.6
5.854E+08    4.868E-05    5.027E+25    3.194E+05    3.887E+09    9.081E-01    4.107E+00    7.819E-23     r       4.6
5.847E+08    5.058E-05    5.027E+25    3.224E+05    4.054E+09    9.386E-01    4.086E+00    9.347E-23     r       4.6
5.834E+08    5.458E-05    5.027E+25    3.283E+05    4.408E+09    1.002E+00    4.043E+00    1.329E-22     r       4.6
5.827E+08    5.666E-05    5.027E+25    3.313E+05    4.593E+09    1.035E+00    4.022E+00    1.581E-22     r       4.6
5.814E+08    6.103E-05    5.027E+25    3.373E+05    4.985E+09    1.103E+00    3.981E+00    2.226E-22     r       4.6
5.807E+08    6.331E-05    5.027E+25    3.403E+05    5.191E+09    1.139E+00    3.961E+00    2.635E-22     r       4.6
5.794E+08    6.808E-05    5.027E+25    3.463E+05    5.625E+09    1.212E+00    3.921E+00    3.677E-22     r       4.6
5.787E+08    7.057E-05    5.027E+25    3.493E+05    5.853E+09    1.251E+00    3.901E+00    4.334E-22     r       4.6
5.774E+08    7.577E-05    5.027E+25    3.554E+05    6.333E+09    1.330E+00    3.863E+00    5.996E-22     r       4.6
5.767E+08    7.849E-05    5.027E+25    3.584E+05    6.585E+09    1.371E+00    3.844E+00    7.037E-22     r       4.6
5.754E+08    8.415E-05    5.027E+25    3.645E+05    7.114E+09    1.457E+00    3.807E+00    9.655E-22     r       4.6
5.747E+08    8.709E-05    5.027E+25    3.676E+05    7.391E+09    1.501E+00    3.789E+00    1.129E-21     r       4.6
5.734E+08    9.324E-05    5.027E+25    3.737E+05    7.974E+09    1.593E+00    3.753E+00    1.536E-21     r       4.6
5.727E+08    9.644E-05    5.027E+25    3.768E+05    8.280E+09    1.640E+00    3.736E+00    1.789E-21     r       4.6
5.714E+08    1.031E-04    5.027E+25    3.830E+05    8.921E+09    1.738E+00    3.701E+00    2.417E-21     r       4.6
5.707E+08    1.066E-04    5.027E+25    3.861E+05    9.256E+09    1.789E+00    3.684E+00    2.805E-21     r       4.6
5.694E+08    1.138E-04    5.027E+25    3.923E+05    9.960E+09    1.895E+00    3.650E+00    3.763E-21     r       4.6
5.687E+08    1.176E-04    5.027E+25    3.955E+05    1.033E+10    1.950E+00    3.634E+00    4.351E-21     r       4.6
5.674E+08    1.254E-04    5.027E+25    4.017E+05    1.110E+10    2.062E+00    3.601E+00    5.798E-21     r       4.6
5.667E+08    1.294E-04    5.027E+25    4.049E+05    1.150E+10    2.121E+00    3.585E+00    6.682E-21     r       4.6
5.654E+08    1.378E-04    5.027E+25    4.112E+05    1.235E+10    2.242E+00    3.554E+00    8.846E-21     r       4.6
5.647E+08    1.422E-04    5.027E+25    4.144E+05    1.279E+10    2.304E+00    3.538E+00    1.016E-20     r       4.6
5.633E+08    1.513E-04    5.027E+25    4.207E+05    1.372E+10    2.433E+00    3.507E+00    1.337E-20     r       4.6
5.627E+08    1.560E-04    5.027E+25    4.239E+05    1.420E+10    2.500E+00    3.492E+00    1.531E-20     r       4.6
5.613E+08    1.658E-04    5.027E+25    4.304E+05    1.521E+10    2.638E+00    3.463E+00    2.003E-20     r       4.6
5.607E+08    1.709E-04    5.027E+25    4.336E+05    1.574E+10    2.709E+00    3.448E+00    2.288E-20     r       4.6
5.593E+08    1.814E-04    5.027E+25    4.400E+05    1.684E+10    2.856E+00    3.419E+00    2.975E-20     r       4.6
5.587E+08    1.869E-04    5.027E+25    4.433E+05    1.741E+10    2.932E+00    3.405E+00    3.388E-20     r       4.6
5.573E+08    1.982E-04    5.027E+25    4.498E+05    1.861E+10    3.089E+00    3.377E+00    4.383E-20     r       4.6
5.567E+08    2.040E-04    5.027E+25    4.531E+05    1.924E+10    3.170E+00    3.363E+00    4.978E-20     r       4.6
5.553E+08    2.162E-04    5.027E+25    4.596E+05    2.055E+10    3.337E+00    3.335E+00    6.406E-20     r       4.6
5.547E+08    2.224E-04    5.027E+25    4.629E+05    2.123E+10    3.423E+00    3.322E+00    7.257E-20     r       4.6
5.533E+08    2.354E-04    5.027E+25    4.695E+05    2.265E+10    3.601E+00    3.295E+00    9.292E-20     r       4.6
5.527E+08    2.422E-04    5.027E+25    4.728E+05    2.339E+10    3.692E+00    3.282E+00    1.050E-19     r       4.6
5.513E+08    2.561E-04    5.027E+25    4.795E+05    2.493E+10    3.881E+00    3.256E+00    1.338E-19     r       4.6
5.506E+08    2.633E-04    5.027E+25    4.828E+05    2.574E+10    3.979E+00    3.244E+00    1.509E-19     r       4.6
5.493E+08    2.782E-04    5.027E+25    4.895E+05    2.741E+10    4.180E+00    3.218E+00    1.914E-19     r       4.6
5.486E+08    2.859E-04    5.027E+25    4.929E+05    2.828E+10    4.283E+00    3.206E+00    2.153E-19     r       4.6
5.473E+08    3.018E-04    5.027E+25    4.996E+05    3.010E+10    4.496E+00    3.181E+00    2.718E-19     r       4.6
5.466E+08    3.100E-04    5.027E+25    5.030E+05    3.104E+10    4.606E+00    3.169E+00    3.051E-19     r       4.6
5.453E+08    3.269E-04    5.027E+25    5.098E+05    3.301E+10    4.833E+00    3.145E+00    3.836E-19     r       4.6
5.446E+08    3.357E-04    5.027E+25    5.132E+05    3.403E+10    4.949E+00    3.133E+00    4.297E-19     r       4.6
5.433E+08    3.538E-04    5.027E+25    5.201E+05    3.615E+10    5.189E+00    3.110E+00    5.381E-19     r       4.6
5.426E+08    3.631E-04    5.027E+25    5.235E+05    3.726E+10    5.313E+00    3.098E+00    6.016E-19     r       4.6
5.413E+08    3.824E-04    5.027E+25    5.304E+05    3.956E+10    5.567E+00    3.076E+00    7.503E-19     r       4.6
5.406E+08    3.923E-04    5.027E+25    5.339E+05    4.075E+10    5.698E+00    3.064E+00    8.371E-19     r       4.6
5.393E+08    4.128E-04    5.027E+25    5.409E+05    4.324E+10    5.967E+00    3.042E+00    1.040E-18     r       4.6
5.386E+08    4.234E-04    5.027E+25    5.444E+05    4.453E+10    6.106E+00    3.031E+00    1.158E-18     r       4.6
5.373E+08    4.452E-04    5.027E+25    5.514E+05    4.721E+10    6.391E+00    3.009E+00    1.434E-18     r       4.6
5.366E+08    4.565E-04    5.027E+25    5.549E+05    4.860E+10    6.538E+00    2.998E+00    1.594E-18     r       4.6
5.353E+08    4.797E-04    5.027E+25    5.620E+05    5.149E+10    6.840E+00    2.977E+00    1.966E-18     r       4.6
5.346E+08    4.916E-04    5.027E+25    5.655E+05    5.299E+10    6.995E+00    2.967E+00    2.182E-18     r       4.6
5.333E+08    5.162E-04    5.027E+25    5.726E+05    5.610E+10    7.314E+00    2.946E+00    2.682E-18     r       4.6
5.326E+08    5.289E-04    5.027E+25    5.762E+05    5.772E+10    7.478E+00    2.936E+00    2.971E-18     r       4.6
5.313E+08    5.550E-04    5.027E+25    5.834E+05    6.107E+10    7.815E+00    2.915E+00    3.640E-18     r       4.6
5.306E+08    5.684E-04    5.027E+25    5.870E+05    6.281E+10    7.989E+00    2.905E+00    4.026E-18     r       4.6
5.293E+08    5.961E-04    5.027E+25    5.942E+05    6.642E+10    8.345E+00    2.885E+00    4.917E-18     r       4.6
5.286E+08    6.103E-04    5.027E+25    5.978E+05    6.829E+10    8.528E+00    2.876E+00    5.430E-18     r       4.6
5.273E+08    6.396E-04    5.027E+25    6.051E+05    7.218E+10    8.904E+00    2.856E+00    6.611E-18     r       4.6
5.266E+08    6.547E-04    5.027E+25    6.088E+05    7.419E+10    9.097E+00    2.847E+00    7.289E-18     r       4.6
5.253E+08    6.857E-04    5.027E+25    6.161E+05    7.836E+10    9.495E+00    2.827E+00    8.848E-18     r       4.6
5.246E+08    7.016E-04    5.027E+25    6.198E+05    8.052E+10    9.698E+00    2.818E+00    9.742E-18     r       4.6
5.232E+08    7.344E-04    5.027E+25    6.272E+05    8.500E+10    1.012E+01    2.799E+00    1.179E-17     r       4.6
5.226E+08    7.513E-04    5.027E+25    6.309E+05    8.732E+10    1.033E+01    2.790E+00    1.296E-17     r       4.6
5.212E+08    7.860E-04    5.027E+25    6.383E+05    9.213E+10    1.077E+01    2.772E+00    1.565E-17     r       4.6
5.206E+08    8.038E-04    5.027E+25    6.421E+05    9.462E+10    1.100E+01    2.763E+00    1.718E-17     r       4.6
5.192E+08    8.404E-04    5.027E+25    6.496E+05    9.977E+10    1.147E+01    2.745E+00    2.068E-17     r       4.6
5.186E+08    8.592E-04    5.027E+25    6.534E+05    1.024E+11    1.170E+01    2.736E+00    2.267E-17     r       4.6
5.172E+08    8.979E-04    5.027E+25    6.609E+05    1.080E+11    1.220E+01    2.719E+00    2.721E-17     r       4.6
5.166E+08    9.177E-04    5.027E+25    6.647E+05    1.108E+11    1.245E+01    2.710E+00    2.980E-17     r       4.6
5.152E+08    9.585E-04    5.027E+25    6.724E+05    1.168E+11    1.296E+01    2.693E+00    3.568E-17     r       4.6
5.146E+08    9.795E-04    5.027E+25    6.762E+05    1.198E+11    1.323E+01    2.684E+00    3.902E-17     r       4.6
5.132E+08    1.022E-03    5.027E+25    6.839E+05    1.262E+11    1.377E+01    2.667E+00    4.661E-17     r       4.6
5.126E+08    1.045E-03    5.027E+25    6.877E+05    1.294E+11    1.405E+01    2.659E+00    5.091E-17     r       4.6
5.112E+08    1.090E-03    5.027E+25    6.955E+05    1.362E+11    1.462E+01    2.643E+00    6.067E-17     r       4.6
5.105E+08    1.113E-03    5.027E+25    6.994E+05    1.397E+11    1.492E+01    2.634E+00    6.619E-17     r       4.6
5.092E+08    1.161E-03    5.027E+25    7.072E+05    1.470E+11    1.552E+01    2.618E+00    7.869E-17     r       4.6
5.085E+08    1.185E-03    5.027E+25    7.111E+05    1.508E+11    1.583E+01    2.610E+00    8.575E-17     r       4.6
5.072E+08    1.236E-03    5.027E+25    7.190E+05    1.585E+11    1.646E+01    2.594E+00    1.017E-16     r       4.6
5.065E+08    1.261E-03    5.027E+25    7.229E+05    1.625E+11    1.678E+01    2.586E+00    1.107E-16     r       4.6
5.052E+08    1.314E-03    5.027E+25    7.309E+05    1.708E+11    1.745E+01    2.571E+00    1.310E-16     r       4.6
5.045E+08    1.341E-03    5.027E+25    7.349E+05    1.751E+11    1.779E+01    2.563E+00    1.425E-16     r       4.6
5.032E+08    1.397E-03    5.027E+25    7.429E+05    1.840E+11    1.849E+01    2.548E+00    1.683E-16     r       4.6
5.025E+08    1.425E-03    5.027E+25    7.469E+05    1.885E+11    1.885E+01    2.540E+00    1.828E-16     r       4.6
